UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U0087,OTP,2025-09-28 09:28:39.257970947,10.39.144.81,Sales Dashboard,Chrome,Ubuntu Linux,Bilgi İşlem,Analist
U0022,SMS,2025-09-28 09:29:59.209860150,172.30.124.134,TimeTracker,Edge,Android,Ar-Ge,Ağ Mühendisi
U0031,Push,2025-09-28 09:31:09.005025638,10.112.2.40,CRM,Chrome,Windows 11,İK,Proje Yöneticisi
U0065,Push,2025-09-28 09:34:36.408701636,192.168.41.107,CRM,Firefox,Windows 11,Hukuk,Çözüm Mimarı
U0040,SMS,2025-09-28 09:37:36.493407105,172.22.155.131,DocManager,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0001,SMS,2025-09-28 09:39:32.439429509,192.168.151.104,DataLake UI,Chrome,Windows 11,Finans,Scrum Master
U0066,SMS,2025-09-28 09:52:32.038318911,192.168.29.32,CRM,Chrome,Windows 10,Destek,Veri Mühendisi
U0024,TOTP,2025-09-28 09:52:52.478011573,10.160.99.150,Analytics,Chrome,Android,Pazarlama,Satış Müdürü
U0057,Mail,2025-09-28 09:55:43.826000157,192.168.237.194,HelpDesk,Chrome,macOS,Ürün,Ürün Sahibi
U0086,SMS,2025-09-28 09:56:06.138877598,10.112.92.225,DocManager,Chrome,macOS,Pazarlama,Uzman
U0048,SecurityKey,2025-09-28 09:57:57.728717382,172.21.25.110,Intranet,Chrome,iOS,Satınalma,Ürün Sahibi
U0031,SMS,2025-09-28 10:00:54.689108741,10.31.112.50,Project Tracker,Chrome,Windows 11,İK,Proje Yöneticisi
U0040,SMS,2025-09-28 10:03:08.204057393,10.75.101.224,DocManager,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0028,SecurityKey,2025-09-28 10:03:58.623874028,172.26.160.123,Sales Dashboard,Chrome,Windows 10,Satış,Mühendis
U0001,TOTP,2025-09-28 10:04:22.867158442,10.92.185.143,HR System,Chrome,Windows 11,Finans,Scrum Master
U0022,SMS,2025-09-28 10:08:29.207671159,192.168.253.92,TimeTracker,Edge,Android,Ar-Ge,Ağ Mühendisi
U0048,Mail,2025-09-28 10:09:52.662554640,172.21.25.110,TimeTracker,Chrome,iOS,Satınalma,Ürün Sahibi
U0030,SMS,2025-09-28 10:12:11.157656343,192.168.234.59,TimeTracker,Opera,Windows 11,Operasyon,Destek Uzmanı
U0031,SMS,2025-09-28 10:24:28.190726206,10.31.112.50,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0028,SecurityKey,2025-09-28 10:25:07.031344750,192.168.168.13,Analytics,Chrome,Windows 10,Satış,Mühendis
U0040,SMS,2025-09-28 10:25:44.490641356,206.254.107.137,DocManager,Safari,Windows 11,İK,Operasyon Yöneticisi
U0050,SMS,2025-09-28 10:27:01.160103334,172.20.186.52,Project Tracker,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0057,SMS,2025-09-28 10:27:24.687987847,172.24.129.239,Analytics,Chrome,Windows 11,Ürün,Ürün Sahibi
U0024,TOTP,2025-09-28 10:31:25.571107282,10.160.99.150,Analytics,Chrome,Android,Pazarlama,Satış Müdürü
U0028,SecurityKey,2025-09-28 10:35:26.619266969,192.168.168.13,Inventory,Chrome,Windows 10,Satış,Mühendis
U0050,Mail,2025-09-28 10:39:58.595129622,172.20.186.52,Project Tracker,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0033,SMS,2025-09-28 10:46:31.615812711,10.66.93.104,DevOps Portal,Opera,Android,Finans,Satış Müdürü
U0132,SMS,2025-09-28 10:48:48.869043649,10.79.29.137,HR System,Chrome,Windows 11,Ürün,Analist
U0048,Mail,2025-09-28 10:49:09.193734364,10.221.207.133,DataLake UI,Chrome,iOS,Satınalma,Ürün Sahibi
U0006,OTP,2025-09-28 10:49:13.268030939,192.168.229.74,DocManager,Chrome,Windows 10,Destek,Ürün Yöneticisi
U0098,SMS,2025-09-28 10:49:51.245238610,192.168.178.122,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0066,SMS,2025-09-28 10:52:16.537524629,10.8.254.236,DevOps Portal,Chrome,Windows 10,Destek,Veri Mühendisi
U0014,SMS,2025-09-28 10:57:53.203723000,10.34.95.113,FinanceApp,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0078,SecurityKey,2025-09-28 10:58:09.020997759,192.168.202.92,FinanceApp,Chrome,Windows 11,Lojistik,Ağ Mühendisi
U0014,SMS,2025-09-28 11:05:44.495692326,10.34.95.113,FinanceApp,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0077,SecurityKey,2025-09-28 11:10:49.434848890,10.15.139.202,DataLake UI,Edge,macOS,Destek,Stajyer
U0021,SMS,2025-09-28 11:11:50.488050478,10.223.157.145,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0055,SecurityKey,2025-09-28 11:12:32.159348233,172.19.202.240,HR System,Firefox,macOS,Finans,Stajyer
U0031,SMS,2025-09-28 11:14:48.514030968,10.31.112.50,Project Tracker,Chrome,Windows 11,İK,Proje Yöneticisi
U0077,TOTP,2025-09-28 11:15:19.939461528,111.159.220.75,TimeTracker,Chrome,macOS,Destek,Stajyer
U0008,OTP,2025-09-28 11:15:52.111852555,192.168.43.240,Inventory,Safari,iOS,Lojistik,Destek Uzmanı
U0098,SMS,2025-09-28 11:16:46.630230616,192.168.178.122,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0068,SMS,2025-09-28 11:19:10.504538708,172.19.49.135,HelpDesk,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0031,SMS,2025-09-28 11:24:46.949966911,10.31.112.50,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0009,SMS,2025-09-28 11:29:49.933758970,10.79.29.137,Project Tracker,Chrome,Windows 11,Ürün,Analist
U0040,TOTP,2025-09-28 11:30:23.167340599,10.107.229.18,DocManager,Chrome,Windows 11,İK,Operasyon Yöneticisi
U0075,SMS,2025-09-28 11:32:18.680618068,172.19.26.106,Analytics,Chrome,Android,Bilgi İşlem,Güvenlik Uzmanı
U0033,SMS,2025-09-28 11:35:43.443124822,46.186.40.244,DevOps Portal,Opera,Windows 11,Finans,Satış Müdürü
U0050,Mail,2025-09-28 11:39:51.416135818,172.20.186.52,DevOps Portal,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0021,SMS,2025-09-28 11:41:17.877391206,172.23.247.6,DataLake UI,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0134,SMS,2025-09-28 11:49:41.766636827,172.23.69.217,FinanceApp,Firefox,Windows 10,Satınalma,Proje Yöneticisi
U0079,TOTP,2025-09-28 11:50:01.751662113,10.91.3.206,DevOps Portal,Chrome,iOS,Destek,İş Analisti
U0058,OTP,2025-09-28 11:50:09.529341888,192.168.129.173,FinanceApp,Edge,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0024,TOTP,2025-09-28 11:53:08.070909142,172.31.139.37,DevOps Portal,Chrome,Android,Pazarlama,Satış Müdürü
U0038,SecurityKey,2025-09-28 11:57:10.033210130,192.168.103.59,Analytics,Chrome,Windows 10,Muhasebe,Güvenlik Uzmanı
U0050,Mail,2025-09-28 12:01:01.335289989,172.20.186.52,DocManager,Chrome,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0007,SMS,2025-09-28 12:05:08.326116502,172.31.130.84,Project Tracker,Opera,Windows 10,İK,Ürün Sahibi
U0039,SMS,2025-09-28 12:06:42.715686181,10.116.89.118,DocManager,Chrome,Ubuntu Linux,Ürün,Analist
U0068,SMS,2025-09-28 12:07:54.621259695,172.19.49.135,HelpDesk,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0044,Mail,2025-09-28 12:09:25.353357876,66.152.141.219,TimeTracker,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0023,Mail,2025-09-28 12:09:25.873935104,10.73.172.184,DocManager,Firefox,Windows Server,Destek,Analist
U0031,Push,2025-09-28 12:10:20.951178632,192.168.221.122,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0031,Push,2025-09-28 12:17:27.199389340,182.33.180.163,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0074,Mail,2025-09-28 12:21:48.431780197,172.27.31.70,TimeTracker,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0077,TOTP,2025-09-28 12:22:31.589566613,111.159.220.75,TimeTracker,Chrome,macOS,Destek,Stajyer
U0072,SMS,2025-09-28 12:25:10.759221882,10.71.148.21,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0025,TOTP,2025-09-28 12:27:35.170746487,172.21.7.150,Sales Dashboard,Chrome,Windows 11,Bilgi İşlem,Mühendis
U0079,TOTP,2025-09-28 12:29:07.399911334,10.91.3.206,DevOps Portal,Chrome,iOS,Destek,İş Analisti
U0049,TOTP,2025-09-28 12:29:28.202459769,192.168.199.221,Analytics,Chrome,Android,Bilgi İşlem,Mühendis
U0056,Push,2025-09-28 12:31:03.285993588,146.135.248.200,HR System,Edge,iOS,Operasyon,Ağ Mühendisi
U0050,Mail,2025-09-28 12:32:36.352922370,172.20.186.52,Project Tracker,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0037,Push,2025-09-28 12:38:21.276100105,147.92.60.2,DocManager,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0027,OTP,2025-09-28 12:41:26.994296510,10.178.84.195,DevOps Portal,Edge,Windows 11,Satınalma,Kıdemli Yazılım Geliştirici
U0083,SMS,2025-09-28 12:42:17.267369069,192.168.70.122,DocManager,Chrome,Android,İK,Ürün Yöneticisi
U0083,SMS,2025-09-28 12:42:28.050852439,98.139.172.13,DocManager,Edge,Android,İK,Ürün Yöneticisi
U0055,SecurityKey,2025-09-28 12:45:45.442758785,192.168.210.16,HR System,Firefox,macOS,Finans,Stajyer
U0061,SMS,2025-09-28 12:47:14.243580248,172.16.7.1,Sales Dashboard,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0024,TOTP,2025-09-28 12:51:50.590365658,172.31.139.37,DevOps Portal,Chrome,Android,Pazarlama,Satış Müdürü
U0044,Biometric,2025-09-28 12:52:32.286793913,192.168.210.66,TimeTracker,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0072,SMS,2025-09-28 12:58:36.177085282,192.168.45.50,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0037,SecurityKey,2025-09-28 13:05:09.699721809,172.29.220.170,DocManager,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0012,SMS,2025-09-28 13:06:23.049845115,25.254.245.124,FinanceApp,Chrome,Windows 10,Ürün,İş Analisti
U0028,SecurityKey,2025-09-28 13:07:49.904709323,192.168.79.245,Analytics,Chrome,Windows 10,Satış,Mühendis
U0022,SMS,2025-09-28 13:09:04.534405826,172.30.124.134,DocManager,Edge,iOS,Ar-Ge,Ağ Mühendisi
U0044,Biometric,2025-09-28 13:12:51.285879205,192.168.210.66,TimeTracker,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0008,OTP,2025-09-28 13:13:35.126453019,192.168.35.49,Inventory,Chrome,iOS,Lojistik,Destek Uzmanı
U0061,OTP,2025-09-28 13:14:23.364003814,192.168.59.233,Analytics,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0030,Push,2025-09-28 13:19:07.753039778,192.168.234.59,Intranet,Chrome,Windows 11,Operasyon,Destek Uzmanı
U0055,SecurityKey,2025-09-28 13:27:20.493730623,192.168.210.16,HR System,Firefox,macOS,Finans,Stajyer
U0026,OTP,2025-09-28 13:27:43.946510520,10.226.195.125,HelpDesk,Chrome,Windows 10,İK,Satış Müdürü
U0056,Push,2025-09-28 13:28:21.001287651,172.24.32.40,CRM,Chrome,iOS,Operasyon,Ağ Mühendisi
U0044,Mail,2025-09-28 13:38:29.626233674,66.152.141.219,TimeTracker,Chrome,Windows 10,Satış,Ürün Yöneticisi
U0061,Mail,2025-09-28 13:42:01.999444318,192.168.59.233,Sales Dashboard,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0037,Push,2025-09-28 13:46:25.204755325,172.23.156.93,DocManager,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0066,SMS,2025-09-28 13:46:36.775765965,10.8.254.236,DevOps Portal,Chrome,Windows 10,Destek,Veri Mühendisi
U0030,SMS,2025-09-28 13:51:13.417515145,192.168.234.59,Intranet,Chrome,Windows 11,Operasyon,Destek Uzmanı
U0072,OTP,2025-09-28 14:02:21.866229384,192.168.45.50,Analytics,Chrome,Windows 11,Satış,Çözüm Mimarı
U0111,Mail,2025-09-28 14:08:19.265980664,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0132,SMS,2025-09-28 14:10:07.018503969,10.79.29.137,HR System,Chrome,Windows 11,Ürün,Analist
U0041,SMS,2025-09-28 14:10:10.165203211,172.28.141.97,Intranet,Chrome,Windows 11,Hukuk,Uzman
U0037,Push,2025-09-28 14:36:40.585912639,172.23.156.93,DocManager,Chrome,Windows 11,Pazarlama,Çözüm Mimarı
U0052,EmailLink,2025-09-28 14:39:31.761098113,85.195.52.157,FinanceApp,Chrome,Windows 11,Satış,Ürün Yöneticisi
U0115,OTP,2025-09-28 14:42:33.251563782,27.9.61.202,DocManager,Chrome,Android,Bilgi İşlem,Mühendis
U0094,SMS,2025-09-28 14:46:44.856855789,49.13.243.75,Analytics,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0017,SecurityKey,2025-09-28 14:47:32.380696920,199.117.94.167,Sales Dashboard,Chrome,Android,Satış,İş Analisti
U0014,SMS,2025-09-28 14:50:40.473838992,10.13.85.172,HelpDesk,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0072,OTP,2025-09-28 14:57:09.499371476,10.8.71.23,Analytics,Chrome,Windows 11,Satış,Çözüm Mimarı
U0022,SMS,2025-09-28 15:05:08.749420071,192.168.253.92,DocManager,Edge,Android,Ar-Ge,Ağ Mühendisi
U0073,OTP,2025-09-28 15:20:21.959427386,10.94.164.192,Project Tracker,Chrome,Windows 10,İK,Uzman
U0101,Biometric,2025-09-28 15:26:16.045028600,172.29.249.135,Sales Dashboard,Edge,Windows 11,Operasyon,Veri Bilimci
U0098,SMS,2025-09-28 15:40:39.045468171,192.168.178.122,TimeTracker,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0030,Push,2025-09-28 15:40:43.306763802,10.245.34.81,DocManager,Chrome,Windows 11,Operasyon,Destek Uzmanı
U0050,Mail,2025-09-28 15:53:38.222263793,10.124.255.164,DevOps Portal,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0014,OTP,2025-09-28 16:03:10.848252062,10.34.95.113,Sales Dashboard,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0014,Biometric,2025-09-28 16:37:13.565064761,76.229.34.247,Sales Dashboard,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0052,EmailLink,2025-09-28 16:44:24.550386642,10.142.246.121,FinanceApp,Chrome,Windows 11,Satış,Ürün Yöneticisi
U0023,OTP,2025-09-28 17:30:25.257531118,10.37.86.242,DataLake UI,Edge,Windows Server,Destek,Analist
U0096,OTP,2025-09-28 17:56:18.679449297,10.8.71.23,Intranet,Chrome,Windows 11,Satış,Çözüm Mimarı
U0048,Push,2025-09-28 18:42:39.917895056,10.221.207.133,DataLake UI,Chrome,iOS,Satınalma,Ürün Sahibi
U0024,TOTP,2025-09-28 19:12:54.183902060,172.31.139.37,Analytics,Chrome,Android,Pazarlama,Satış Müdürü
U0035,TOTP,2025-09-28 19:25:10.141724405,10.255.64.29,HR System,Firefox,Windows 10,Satınalma,Veri Bilimci
U0035,SMS,2025-09-28 19:33:38.868162017,192.168.246.123,HR System,Firefox,Windows 11,Satınalma,Veri Bilimci
U0035,SMS,2025-09-28 19:42:59.062325997,10.255.64.29,HR System,Chrome,Windows 11,Satınalma,Veri Bilimci
U0050,Mail,2025-09-28 19:46:28.576996296,10.124.255.164,DocManager,Chrome,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0035,TOTP,2025-09-28 19:51:18.526356105,192.168.246.123,HR System,Firefox,Windows 11,Satınalma,Veri Bilimci
U0003,TOTP,2025-09-28 20:30:52.971342197,10.251.189.193,Inventory,Chrome,Android,Destek,Ağ Mühendisi
U0110,Push,2025-09-28 20:35:16.433196996,172.26.127.78,DevOps Portal,Edge,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0033,SMS,2025-09-28 20:35:59.680109061,10.66.93.104,TimeTracker,Opera,Windows 10,Finans,Satış Müdürü
U0024,TOTP,2025-09-28 20:37:53.781541547,172.31.139.37,Analytics,Brave,Android,Pazarlama,Satış Müdürü
U0069,Push,2025-09-28 20:42:35.246883676,172.17.105.108,Analytics,Chrome,Windows 10,Muhasebe,İş Analisti
U0079,TOTP,2025-09-28 20:44:06.510024810,10.91.3.206,DevOps Portal,Chrome,iOS,Destek,İş Analisti
U0050,Mail,2025-09-28 21:05:09.582271421,10.124.255.164,DocManager,Chrome,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0141,Push,2025-09-28 21:14:20.037932439,172.19.231.153,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0086,SMS,2025-09-28 21:32:22.896022354,10.112.92.225,Project Tracker,Chrome,macOS,Pazarlama,Uzman
U0069,Push,2025-09-28 21:34:20.100733361,172.20.75.212,Analytics,Chrome,Windows 10,Muhasebe,İş Analisti
U0120,SMS,2025-09-28 22:01:39.248211623,172.27.31.70,Project Tracker,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0021,SMS,2025-09-28 22:06:47.985522966,192.168.178.122,DataLake UI,Edge,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0068,SMS,2025-09-28 22:36:13.836794612,172.19.49.135,HelpDesk,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0115,OTP,2025-09-28 23:01:20.985122004,27.9.61.202,DocManager,Chrome,Android,Bilgi İşlem,Mühendis
U0111,Mail,2025-09-28 23:02:09.311254028,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0118,SMS,2025-09-28 23:20:37.499733799,192.168.178.122,CRM,Edge,macOS,Ürün,Kıdemli Yazılım Geliştirici
U0019,TOTP,2025-09-28 23:38:54.575837978,192.168.154.225,Intranet,Opera,macOS,Hukuk,Satış Temsilcisi
U0048,Push,2025-09-29 00:16:51.797956362,10.221.207.133,DataLake UI,Chrome,iOS,Satınalma,Ürün Sahibi
U0048,Push,2025-09-29 00:28:58.699553677,172.21.99.108,DataLake UI,Chrome,iOS,Satınalma,Ürün Sahibi
U0133,OTP,2025-09-29 00:37:49.862078744,192.168.35.49,DocManager,Chrome,iOS,Lojistik,Destek Uzmanı
U0002,TOTP,2025-09-29 01:02:49.612495578,192.168.127.136,Sales Dashboard,Chrome,Windows 11,Operasyon,Yazılım Geliştirici
U0103,SMS,2025-09-29 01:03:23.218987268,185.188.123.143,TimeTracker,Firefox,Windows 10,Finans,Stajyer
U0118,SMS,2025-09-29 01:15:50.355840222,192.168.178.122,CRM,Edge,macOS,Ürün,Kıdemli Yazılım Geliştirici
U0094,SMS,2025-09-29 01:21:00.669028227,49.13.243.75,Analytics,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0048,SMS,2025-09-29 01:39:11.755348330,10.221.207.133,DataLake UI,Chrome,Windows 11,Satınalma,Ürün Sahibi
U0032,OTP,2025-09-29 01:50:33.984631481,172.24.188.215,DataLake UI,Chrome,Windows 11,Hukuk,Operasyon Yöneticisi
U0085,TOTP,2025-09-29 02:08:29.690493589,172.25.25.34,DevOps Portal,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0050,Mail,2025-09-29 02:15:07.385880933,10.124.255.164,DevOps Portal,Edge,Windows 11,Destek,Kıdemli Yazılım Geliştirici
U0032,OTP,2025-09-29 02:32:42.241483348,172.23.118.157,DataLake UI,Chrome,Windows 10,Hukuk,Operasyon Yöneticisi
U0141,Push,2025-09-29 02:57:57.502222331,172.19.231.153,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0001,TOTP,2025-09-29 03:18:38.090056803,192.168.151.104,HR System,Chrome,Windows 11,Finans,Scrum Master
U0107,OTP,2025-09-29 04:04:07.550728530,192.168.149.101,TimeTracker,Chrome,Ubuntu Linux,Ürün,Satış Müdürü
U0060,SMS,2025-09-29 04:20:41.538132387,172.31.199.43,HelpDesk,Chrome,Windows 11,Pazarlama,Sistem Yöneticisi
U0003,SMS,2025-09-29 04:22:53.622851470,192.168.181.113,Inventory,Chrome,Android,Destek,Ağ Mühendisi
U0085,SMS,2025-09-29 04:35:35.686721962,172.25.25.34,DocManager,Chrome,iOS,Bilgi İşlem,Takım Lideri
U0099,Mail,2025-09-29 04:46:53.125787187,10.239.30.74,DataLake UI,Chrome,Windows 11,Ürün,Ürün Sahibi
U0021,SMS,2025-09-29 06:13:13.394271664,192.168.178.122,HelpDesk,Chrome,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0019,TOTP,2025-09-29 06:28:51.643894485,192.168.94.79,Intranet,Opera,macOS,Hukuk,Satış Temsilcisi
U0109,TOTP,2025-09-29 07:27:17.169026651,192.168.149.188,CRM,Firefox,Windows 11,Lojistik,Sistem Yöneticisi
U0027,SMS,2025-09-29 07:29:26.205366314,10.178.84.195,DevOps Portal,Chrome,Windows 11,Satınalma,Kıdemli Yazılım Geliştirici
U0048,Mail,2025-09-29 07:36:12.665236041,172.21.25.110,HR System,Chrome,iOS,Satınalma,Ürün Sahibi
U0003,TOTP,2025-09-29 07:37:04.426731283,10.251.189.193,Inventory,Chrome,Android,Destek,Ağ Mühendisi
U0087,Mail,2025-09-29 07:43:40.148202219,10.39.144.81,TimeTracker,Chrome,Ubuntu Linux,Bilgi İşlem,Analist
U0061,Mail,2025-09-29 07:44:07.829017414,172.16.7.1,DataLake UI,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0111,Mail,2025-09-29 07:51:02.019326841,198.131.134.77,DataLake UI,Opera,Windows 10,İK,Ürün Sahibi
U0021,SMS,2025-09-29 07:54:39.917716974,192.168.178.122,Analytics,Chrome,Windows 11,Ürün,Kıdemli Yazılım Geliştirici
U0045,Push,2025-09-29 07:57:02.997255493,192.168.132.30,DocManager,Chrome,Windows Server,Lojistik,Veri Bilimci
U0043,SMS,2025-09-29 08:01:55.088532359,10.26.91.218,Inventory,Chrome,Windows 11,Muhasebe,Satış Temsilcisi
U0031,SMS,2025-09-29 08:04:07.820789277,10.112.2.40,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0024,TOTP,2025-09-29 08:05:52.515063258,172.31.139.37,TimeTracker,Chrome,Android,Pazarlama,Satış Müdürü
U0084,TOTP,2025-09-29 08:13:12.153580232,10.226.97.60,Analytics,Chrome,Windows 11,Ürün,Destek Uzmanı
U0024,TOTP,2025-09-29 08:25:04.786325152,172.31.139.37,TimeTracker,Chrome,Android,Pazarlama,Satış Müdürü
U0027,OTP,2025-09-29 08:28:34.125750358,10.178.84.195,DevOps Portal,Edge,Windows 11,Satınalma,Kıdemli Yazılım Geliştirici
U0065,Push,2025-09-29 08:29:17.101003030,10.88.78.58,CRM,Firefox,Windows 11,Hukuk,Çözüm Mimarı
U0088,Mail,2025-09-29 08:31:38.531307959,10.47.101.53,Sales Dashboard,Chrome,Windows 11,Ar-Ge,Yazılım Geliştirici
U0068,Push,2025-09-29 08:45:10.003691896,172.19.49.135,HelpDesk,Chrome,Windows 11,Bilgi İşlem,İnsan Kaynakları Uzmanı
U0031,Biometric,2025-09-29 08:45:27.052583253,192.168.221.122,FinanceApp,Chrome,Windows 11,İK,Proje Yöneticisi
U0067,Mail,2025-09-29 08:49:51.612531998,172.21.80.164,Analytics,Firefox,Windows 11,Destek,Sistem Yöneticisi
U0058,Push,2025-09-29 08:51:02.825828580,34.121.49.76,Project Tracker,Edge,Windows 11,Bilgi İşlem,Kıdemli Uzman
U0074,Mail,2025-09-29 08:59:42.772182260,172.27.31.70,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0074,Mail,2025-09-29 09:03:23.447771721,172.27.31.70,CRM,Firefox,Windows 10,Muhasebe,Yazılım Geliştirici
U0027,SecurityKey,2025-09-29 09:04:05.228885476,10.178.84.195,DevOps Portal,Edge,Windows 11,Satınalma,Kıdemli Yazılım Geliştirici
U0039,OTP,2025-09-29 09:14:10.462022591,10.106.76.186,Analytics,Chrome,Windows 10,Ürün,Analist
U0010,TOTP,2025-09-29 09:16:33.945059267,172.22.232.163,DevOps Portal,Chrome,Windows 11,Bilgi İşlem,Mühendis
U0048,Mail,2025-09-29 09:17:01.423880284,172.21.25.110,HR System,Chrome,iOS,Satınalma,Ürün Sahibi
U0080,TOTP,2025-09-29 09:18:00.904782093,192.168.183.226,TimeTracker,Chrome,Windows 10,Ürün,Stajyer
U0123,SMS,2025-09-29 09:18:25.340012632,22.196.196.97,Project Tracker,Firefox,macOS,Finans,Stajyer
U0055,SMS,2025-09-29 09:23:21.023647214,192.168.210.16,DevOps Portal,Firefox,macOS,Finans,Stajyer
U0057,Mail,2025-09-29 09:25:45.093797957,172.24.129.239,Sales Dashboard,Chrome,Windows 11,Ürün,Ürün Sahibi
U0073,OTP,2025-09-29 09:27:27.408913267,62.137.108.209,HR System,Chrome,Windows 10,İK,Uzman
U0088,Mail,2025-09-29 09:29:39.268888783,192.168.135.7,Sales Dashboard,Chrome,Windows 11,Ar-Ge,Yazılım Geliştirici
U0040,SMS,2025-09-29 09:36:14.922295885,172.22.155.131,Intranet,Edge,Android,İK,Operasyon Yöneticisi
U0055,SecurityKey,2025-09-29 09:39:13.191438051,172.19.202.240,DevOps Portal,Firefox,macOS,Finans,Stajyer
U0061,SMS,2025-09-29 09:40:25.850099308,192.168.59.233,TimeTracker,Chrome,Windows 11,İK,İnsan Kaynakları Uzmanı
U0045,Push,2025-09-29 09:41:29.511011707,192.168.85.23,Sales Dashboard,Chrome,Windows Server,Lojistik,Veri Bilimci
U0034,Push,2025-09-29 09:44:51.821344335,10.4.254.175,Sales Dashboard,Firefox,macOS,Lojistik,Sistem Yöneticisi
U0034,TOTP,2025-09-29 09:44:57.546275149,192.168.149.188,Project Tracker,Firefox,macOS,Lojistik,Sistem Yöneticisi
U0001,SMS,2025-09-29 09:46:27.704430703,109.43.44.248,HR System,Chrome,Windows 11,Finans,Scrum Master
U0057,Mail,2025-09-29 09:51:26.402469707,192.168.237.194,Sales Dashboard,Chrome,Windows 11,Ürün,Ürün Sahibi
U0017,Push,2025-09-29 09:55:06.084692412,192.168.156.108,DevOps Portal,Chrome,Android,Satış,İş Analisti
U0045,Push,2025-09-29 09:55:10.694108851,192.168.85.23,DocManager,Chrome,Windows Server,Lojistik,Veri Bilimci
U0043,SMS,2025-09-29 09:55:30.866051209,172.21.44.178,DataLake UI,Chrome,Windows 11,Muhasebe,Satış Temsilcisi
U0017,SecurityKey,2025-09-29 09:55:39.444052075,192.168.78.48,DevOps Portal,Chrome,Android,Satış,İş Analisti
U0067,SMS,2025-09-29 09:56:08.289036609,172.21.80.164,Analytics,Firefox,macOS,Destek,Sistem Yöneticisi
U0065,Push,2025-09-29 10:00:14.959407197,10.142.7.64,FinanceApp,Firefox,Windows 11,Hukuk,Çözüm Mimarı
U0080,EmailLink,2025-09-29 10:01:28.228028706,30.132.144.233,TimeTracker,Chrome,Windows 10,Ürün,Stajyer
